frame,x,y,z,qx,qy,qz,qw
81,-0.0662376272,0.1070420322,0.9695639417,0,0,0,1
82,-0.0707095867,0.1094191341,0.9723872371,0,0,0,1
83,-0.0754013228,0.1106487572,0.9656587692,0,0,0,1
84,-0.0799626510,0.1107941838,0.9659717948,0,0,0,1
85,-0.0844221786,0.1100456932,0.9715916773,0,0,0,1
86,-0.0889356841,0.1082790590,0.9701209369,0,0,0,1
87,-0.0929364934,0.1052812436,0.9705008926,0,0,0,1
88,-0.0971183204,0.1016751817,0.9673472078,0,0,0,1
89,-0.1010461114,0.0970808772,0.9699535326,0,0,0,1
90,-0.1047295932,0.0915610948,0.9740070188,0,0,0,1
91,-0.1082658299,0.0852396882,0.9716483992,0,0,0,1
92,-0.1116035763,0.0782840294,0.9703394131,0,0,0,1
93,-0.1146922152,0.0705981264,0.9691218922,0,0,0,1
94,-0.1174829359,0.0623241069,0.9692108543,0,0,0,1
95,-0.1201300330,0.0532570554,0.9657416042,0,0,0,1
96,-0.1224874409,0.0441073451,0.9705152808,0,0,0,1
97,-0.1247318473,0.0344328193,0.9716909662,0,0,0,1
98,-0.1264978920,0.0244755126,0.9668487613,0,0,0,1
99,-0.1280222306,0.0145850938,0.9686771662,0,0,0,1
100,-0.1290985508,0.0046499582,0.9676850707,0,0,0,1
101,-0.1299296927,-0.0052076269,0.9680692976,0,0,0,1
102,-0.1303415002,-0.0149296922,0.9701069633,0,0,0,1
103,-0.1306450253,-0.0244848070,0.9658311957,0,0,0,1
104,-0.1304421007,-0.0334600469,0.9712285409,0,0,0,1
105,-0.1296807534,-0.0419151293,0.9715077101,0,0,0,1
106,-0.1286317222,-0.0500478048,0.9694977948,0,0,0,1
107,-0.1272837026,-0.0575020954,0.9650385830,0,0,0,1
108,-0.1255909426,-0.0641877692,0.9680071627,0,0,0,1
109,-0.1233688072,-0.0703369754,0.9724658039,0,0,0,1
110,-0.1207899285,-0.0755897168,0.9644440114,0,0,0,1
111,-0.1177756857,-0.0798340365,0.9693049532,0,0,0,1
112,-0.1143801820,-0.0833564003,0.9676399984,0,0,0,1
113,-0.1104520958,-0.0857552137,0.9716091406,0,0,0,1
114,-0.1060581752,-0.0870287261,0.9686497721,0,0,0,1
115,-0.1013790245,-0.0876282345,0.9708079080,0,0,0,1
116,-0.0964199318,-0.0872639506,0.9711309208,0,0,0,1
117,-0.0912543217,-0.0858959261,0.9736724517,0,0,0,1
118,-0.0855337646,-0.0836455610,0.9695941161,0,0,0,1
119,-0.0796378864,-0.0803716725,0.9707520887,0,0,0,1
120,-0.0733140377,-0.0763537702,0.9670298890,0,0,0,1
121,-0.0668004491,-0.0712603970,0.9723808271,0,0,0,1
122,-0.0600657948,-0.0655612031,0.9684789823,0,0,0,1
123,-0.0531791403,-0.0590759509,0.9688784917,0,0,0,1
124,-0.0460374615,-0.0519790416,0.9699555044,0,0,0,1
125,-0.0388790597,-0.0444130735,0.9668742313,0,0,0,1
126,-0.0312504512,-0.0362535712,0.9704575401,0,0,0,1
127,-0.0239277710,-0.0278509199,0.9719349325,0,0,0,1
128,-0.0162843289,-0.0190589452,0.9705858676,0,0,0,1
129,-0.0085087643,-0.0101253367,0.9668222049,0,0,0,1
130,-0.0006457888,-0.0011506016,0.9697523814,0,0,0,1
131,0.0070544884,0.0077995842,0.9714840578,0,0,0,1
132,0.0149622801,0.0166970273,0.9662440225,0,0,0,1
133,0.0226904153,0.0255972339,0.9678504680,0,0,0,1
134,0.0302546254,0.0341000944,0.9717530872,0,0,0,1
135,0.0376882976,0.0422863836,0.9705401909,0,0,0,1
136,0.0448666183,0.0498063760,0.9708239432,0,0,0,1
137,0.0520128684,0.0568370076,0.9737189896,0,0,0,1
138,0.0590538853,0.0633226434,0.9709371056,0,0,0,1
139,0.0658254213,0.0692405378,0.9713157760,0,0,0,1
140,0.0722376605,0.0740835479,0.9754214911,0,0,0,1
141,0.0784481855,0.0782410201,0.9695723909,0,0,0,1
142,0.0844606720,0.0815692329,0.9684042345,0,0,0,1
143,0.0901205736,0.0839353210,0.9708555928,0,0,0,1
144,0.0954253195,0.0852507819,0.9708779821,0,0,0,1
145,0.1004894221,0.0858288156,0.9689465692,0,0,0,1
146,0.1048183785,0.0851952035,0.9679352060,0,0,0,1
147,0.1090850798,0.0839109486,0.9746196888,0,0,0,1
148,0.1129219838,0.0816348756,0.9706536869,0,0,0,1
149,0.1165278521,0.0780945014,0.9685354292,0,0,0,1
150,0.1195088915,0.0738905355,0.9718318606,0,0,0,1
151,0.1221978525,0.0686842532,0.9697817097,0,0,0,1
152,0.1243697261,0.0627748609,0.9694942371,0,0,0,1
153,0.1260312531,0.0561034096,0.9711245457,0,0,0,1
154,0.1273216171,0.0487221158,0.9674162355,0,0,0,1
155,0.1284321938,0.0407047870,0.9707052544,0,0,0,1
156,0.1290415132,0.0321154909,0.9738259096,0,0,0,1
157,0.1293586945,0.0230157347,0.9709323553,0,0,0,1
158,0.1291583585,0.0133615329,0.9692475758,0,0,0,1
159,0.1286531744,0.0034698347,0.9689857894,0,0,0,1
160,0.1278212133,-0.0065163522,0.9691793201,0,0,0,1
161,0.1265249025,-0.0164025849,0.9694920746,0,0,0,1
162,0.1250146307,-0.0263589190,0.9692443869,0,0,0,1
163,0.1232476753,-0.0362146569,0.9718326229,0,0,0,1
164,0.1213312691,-0.0459200828,0.9665335818,0,0,0,1
165,0.1188830544,-0.0551817713,0.9717240001,0,0,0,1
166,0.1160814156,-0.0640505230,0.9692406269,0,0,0,1
167,0.1131905298,-0.0725818508,0.9707538956,0,0,0,1
168,0.1100319778,-0.0806101033,0.9677460242,0,0,0,1
169,0.1066394352,-0.0878429903,0.9726572621,0,0,0,1
170,0.1033562931,-0.0941594560,0.9724912699,0,0,0,1
171,0.0997367497,-0.0996452746,0.9719191811,0,0,0,1
172,0.0958233942,-0.1043641724,0.9669704904,0,0,0,1
173,0.0917542973,-0.1081625595,0.9716582421,0,0,0,1
174,0.0876852245,-0.1111828852,0.9708097102,0,0,0,1
175,0.0831655525,-0.1130776913,0.9667894575,0,0,0,1
176,0.0788789981,-0.1138830797,0.9699514052,0,0,0,1
177,0.0744892811,-0.1137299733,0.9707290690,0,0,0,1
178,0.0698901094,-0.1123823687,0.9711121505,0,0,0,1
179,0.0651343591,-0.1100836766,0.9703545227,0,0,0,1
180,0.0602607385,-0.1067089743,0.9705824628,0,0,0,1
181,0.0554716738,-0.1023141028,0.9729472228,0,0,0,1
182,0.0505618064,-0.0969380479,0.9724520678,0,0,0,1
183,0.0455911454,-0.0909296412,0.9642658901,0,0,0,1
184,0.0407556962,-0.0839906259,0.9693651229,0,0,0,1
185,0.0359090512,-0.0761878008,0.9696706979,0,0,0,1
186,0.0310647564,-0.0676443910,0.9664958029,0,0,0,1
187,0.0261226500,-0.0584956470,0.9701883661,0,0,0,1
188,0.0211129466,-0.0489947822,0.9724975155,0,0,0,1
189,0.0160348052,-0.0387471947,0.9678268643,0,0,0,1
190,0.0109539974,-0.0282690057,0.9706728019,0,0,0,1
191,0.0060852713,-0.0175576736,0.9681683530,0,0,0,1
192,0.0011200625,-0.0069390909,0.9686561760,0,0,0,1
193,-0.0040019075,0.0040846747,0.9729547873,0,0,0,1
194,-0.0089759442,0.0150195658,0.9689148844,0,0,0,1
195,-0.0112719107,0.0228900037,0.9709244250,0,0,0,1
196,-0.0160832157,0.0333714342,0.9662575638,0,0,0,1
197,-0.0210662834,0.0433890611,0.9737246351,0,0,0,1
198,-0.0261114437,0.0528568539,0.9712053049,0,0,0,1
199,-0.0312447046,0.0619025848,0.9696350003,0,0,0,1
200,-0.0360862865,0.0703334953,0.9711510930,0,0,0,1
201,-0.0409652406,0.0781060528,0.9671803611,0,0,0,1
202,-0.0458710723,0.0849397307,0.9723650615,0,0,0,1
203,-0.0507484845,0.0910000428,0.9693520304,0,0,0,1
204,-0.0556315107,0.0962594164,0.9695918610,0,0,0,1
205,-0.0603776070,0.1004386993,0.9690166888,0,0,0,1
206,-0.0652175322,0.1035368532,0.9688386972,0,0,0,1
207,-0.0698609316,0.1058181771,0.9713893412,0,0,0,1
208,-0.0744029835,0.1072531704,0.9705118137,0,0,0,1
209,-0.0789711170,0.1074184409,0.9713034963,0,0,0,1
210,-0.0831737409,0.1066043091,0.9699824106,0,0,0,1
211,-0.0872823193,0.1047987545,0.9710263996,0,0,0,1
212,-0.0911288484,0.1020954730,0.9691623025,0,0,0,1
213,-0.0951854943,0.0982915566,0.9744594637,0,0,0,1
214,-0.0990287154,0.0936186748,0.9668641392,0,0,0,1
215,-0.1029320239,0.0881326558,0.9725218746,0,0,0,1
216,-0.1064635220,0.0817866668,0.9727358149,0,0,0,1
217,-0.1099241902,0.0746434008,0.9682956824,0,0,0,1
218,-0.1130020822,0.0667701985,0.9744585472,0,0,0,1
219,-0.1160687189,0.0582110299,0.9719909806,0,0,0,1
220,-0.1187075626,0.0493464734,0.9719422780,0,0,0,1
221,-0.1211887066,0.0399521644,0.9700560444,0,0,0,1
222,-0.1231602873,0.0303054660,0.9695655477,0,0,0,1
223,-0.1250347203,0.0204337310,0.9695811823,0,0,0,1
224,-0.1265473951,0.0105982159,0.9707810612,0,0,0,1
225,-0.1276511250,0.0004884137,0.9728023726,0,0,0,1
226,-0.1284834483,-0.0092200021,0.9703626284,0,0,0,1
227,-0.1289693673,-0.0190496854,0.9681771128,0,0,0,1
228,-0.1291432711,-0.0284335963,0.9716488541,0,0,0,1
229,-0.1287666531,-0.0373660157,0.9718423015,0,0,0,1
230,-0.1279791995,-0.0461486906,0.9713093191,0,0,0,1
231,-0.1269269936,-0.0542430481,0.9714909978,0,0,0,1
232,-0.1255098830,-0.0616233996,0.9694581437,0,0,0,1
233,-0.1236707087,-0.0682968825,0.9681420217,0,0,0,1
234,-0.1214118270,-0.0742031694,0.9682636131,0,0,0,1
235,-0.1186831446,-0.0792591144,0.9667290735,0,0,0,1
236,-0.1156003235,-0.0834207717,0.9704738972,0,0,0,1
237,-0.1121374655,-0.0871049165,0.9698331024,0,0,0,1
238,-0.1084906534,-0.0895031170,0.9691200246,0,0,0,1
239,-0.1043654784,-0.0908370457,0.9640887624,0,0,0,1
240,-0.0997872310,-0.0913105082,0.9675053651,0,0,0,1
241,-0.0949564249,-0.0908757547,0.9722416813,0,0,0,1
242,-0.0896996149,-0.0895402183,0.9686707480,0,0,0,1
243,-0.0841176500,-0.0872004110,0.9707211834,0,0,0,1
244,-0.0782894147,-0.0840504229,0.9672186291,0,0,0,1
245,-0.0722114237,-0.0798871983,0.9728774110,0,0,0,1
246,-0.0656955984,-0.0748618700,0.9697119447,0,0,0,1
247,-0.0590953561,-0.0691158667,0.9705800808,0,0,0,1
248,-0.0520302895,-0.0625436986,0.9746515596,0,0,0,1
249,-0.0448664763,-0.0554585307,0.9730328802,0,0,0,1
250,-0.0375073938,-0.0477766447,0.9693868688,0,0,0,1
251,-0.0300548657,-0.0396379557,0.9688135596,0,0,0,1
252,-0.0223708772,-0.0312176163,0.9693489100,0,0,0,1
253,-0.0147936049,-0.0223354707,0.9710197965,0,0,0,1
254,-0.0071342094,-0.0134975987,0.9697895517,0,0,0,1
255,0.0006276979,-0.0043945815,0.9692095117,0,0,0,1
256,0.0084518066,0.0047046206,0.9729343625,0,0,0,1
257,0.0159973989,0.0136549416,0.9697715802,0,0,0,1
258,0.0238168438,0.0224239223,0.9745991782,0,0,0,1
259,0.0313823797,0.0308768296,0.9701814851,0,0,0,1
260,0.0389519328,0.0390232588,0.9735706368,0,0,0,1
261,0.0463640947,0.0466320514,0.9707146388,0,0,0,1
262,0.0534763321,0.0537379161,0.9719259211,0,0,0,1
263,0.0603220081,0.0601482718,0.9685507779,0,0,0,1
264,0.0669272078,0.0660128951,0.9682924816,0,0,0,1
265,0.0734292946,0.0710138371,0.9709194119,0,0,0,1
266,0.0795976509,0.0752529354,0.9719771065,0,0,0,1
267,0.0854211268,0.0785541429,0.9700805130,0,0,0,1
268,0.0910093853,0.0807815969,0.9674272133,0,0,0,1
269,0.0962032106,0.0822290171,0.9672794833,0,0,0,1
270,0.1010770789,0.0828239243,0.9671457272,0,0,0,1
271,0.1056917323,0.0823130185,0.9664647558,0,0,0,1
272,0.1097541351,0.0806755939,0.9702189707,0,0,0,1
273,0.1135157620,0.0782395172,0.9722500878,0,0,0,1
274,0.1168862424,0.0749908805,0.9699731684,0,0,0,1
275,0.1200221741,0.0708384095,0.9654791705,0,0,0,1
276,0.1227096620,0.0657475352,0.9696184791,0,0,0,1
277,0.1248145192,0.0597078596,0.9696744020,0,0,0,1
278,0.1267900755,0.0529534111,0.9741919975,0,0,0,1
279,0.1282417052,0.0455372311,0.9670857242,0,0,0,1
280,0.1293204566,0.0373925122,0.9692186448,0,0,0,1
281,0.1298970159,0.0287768005,0.9734117054,0,0,0,1
282,0.1303441136,0.0197046349,0.9708999567,0,0,0,1
283,0.1301495899,0.0102653005,0.9711266261,0,0,0,1
284,0.1296697529,0.0006972309,0.9702291689,0,0,0,1
285,0.1288558302,-0.0091920304,0.9706598871,0,0,0,1
286,0.1275024012,-0.0191991143,0.9715552191,0,0,0,1
287,0.1260770384,-0.0291682686,0.9683810274,0,0,0,1
288,0.1243076835,-0.0388913601,0.9717561172,0,0,0,1
289,0.1222923783,-0.0484678878,0.9672539940,0,0,0,1
290,0.1196751542,-0.0578901331,0.9706567359,0,0,0,1
291,0.1170144837,-0.0669117434,0.9703574819,0,0,0,1
292,0.1143804338,-0.0750960469,0.9687674138,0,0,0,1
293,0.1111559390,-0.0830653892,0.9699546294,0,0,0,1
294,0.1078190247,-0.0903269086,0.9687549197,0,0,0,1
295,0.1043251541,-0.0966380455,0.9678565973,0,0,0,1
296,0.1005396190,-0.1021294631,0.9692927705,0,0,0,1
297,0.0966391336,-0.1067698363,0.9677920227,0,0,0,1
298,0.0927665032,-0.1104197004,0.9706455949,0,0,0,1
299,0.0887911208,-0.1130216400,0.9676998290,0,0,0,1
